Poster_Link,Series_Title,Genre,Director,text-prep-stem
"https://m.media-amazon.com/images/M/MV5BMjE5NDQ5OTE4Ml5BMl5BanBnXkFtZTcwOTE3NDIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Trek,"Action, Adventure, Sci-Fi",J.J. Abrams,action adventur scifi brash jame kirk tri live father legaci mr spock keep check veng romulan futur creat black hole destroy feder one planet time jj abram chris pine zachari quinto simon pegg leonard nimoy
"https://m.media-amazon.com/images/M/MV5BMTUwOGFiM2QtOWMxYS00MjU2LThmZDMtZDM2MWMzNzllNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",In Bruges,"Comedy, Crime, Drama",Martin McDonagh,comedi crime drama guiltstricken job gone wrong hitman ray partner await order ruthless boss bruge belgium last place world ray want martin mcdonagh colin farrel brendan gleeson ciarán hind elizabeth berrington
"https://m.media-amazon.com/images/M/MV5BMzQ5NGQwOTUtNWJlZi00ZTFiLWI0ZTEtOGU3MTA2ZGU5OWZiXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Man from Earth,"Drama, Fantasy, Mystery",Richard Schenkman,drama fantasi mysteri impromptu goodby parti professor john oldman becom mysteri interrog retir scholar reveal colleagu longer stranger past imagin richard schenkman david lee smith toni todd john billingsley ellen crawford
"https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Letters from Iwo Jima,"Action, Adventure, Drama",Clint Eastwood,action adventur drama stori battl iwo jima unit state imperi japan world war ii told perspect japanes fought clint eastwood ken watanab kazunari ninomiya tsuyoshi ihara ryô kase
"https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Fall,"Adventure, Drama, Fantasy",Tarsem Singh,adventur drama fantasi hospit outskirt los angel injur stuntman begin tell fellow patient littl girl broken arm fantast stori five mythic hero thank fractur state mind vivid imagin line fiction realiti blur tale advanc tarsem singh lee pace catinca untaru justin waddel kim uylenbroek
"https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Life of Pi,"Adventure, Drama, Fantasy",Ang Lee,adventur drama fantasi young man surviv disast sea hurtl epic journey adventur discoveri cast away form unexpect connect anoth survivor fearsom bengal tiger ang lee suraj sharma irrfan khan adil hussain tabu
"https://m.media-amazon.com/images/M/MV5BOGUwYTU4NGEtNDM4MS00NDRjLTkwNmQtOTkwMWMyMjhmMjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Fantastic Mr. Fox,"Animation, Adventure, Comedy",Wes Anderson,anim adventur comedi urban fox can not resist return farm raid way must help communiti surviv farmer retali wes anderson georg clooney meryl streep bill murray jason schwartzman
"https://m.media-amazon.com/images/M/MV5BMTU3MDc2MjUwMV5BMl5BanBnXkFtZTcwNzQyMDAzMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",C.R.A.Z.Y.,"Comedy, Drama",Jean-Marc Vallée,comedi drama young frenchcanadian grow struggl reconcil emerg homosexu father conserv valu cathol belief jeanmarc vallé michel côté marcandré grondin daniell proulx émile vallé
"https://m.media-amazon.com/images/M/MV5BOGY1M2MwOTEtZDIyNi00YjNlLWExYmEtNzBjOGI3N2QzNTg5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Les choristes,"Drama, Music",Christophe Barratier,drama music new teacher sever administ boy board school work posit affect student live music christoph barrati gérard jugnot françoi berléand jeanbaptist maunier kad merad
"https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Iron Man,"Action, Adventure, Sci-Fi",Jon Favreau,action adventur scifi held captiv afghan cave billionair engin toni stark creat uniqu weapon suit armor fight evil jon favreau robert downey jr gwyneth paltrow terrenc howard jeff bridg
"https://m.media-amazon.com/images/M/MV5BMTg5Mjk2NDMtZTk0Ny00YTQ0LWIzYWEtMWI5MGQ0Mjg1OTNkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Shaun of the Dead,"Comedy, Horror",Edgar Wright,comedi horror man unev life disrupt zombi apocalyps edgar wright simon pegg nick frost kate ashfield luci davi
"https://m.media-amazon.com/images/M/MV5BODBiNzYxNzYtMjkyMi00MjUyLWJkM2YtZjNkMDhhYmEwMTRiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Gegen die Wand,"Drama, Romance",Fatih Akin,drama romanc intent break free strict famili restrict suicid young woman set marriag conveni fortyyearold addict act lead outburst envious love fatih akin birol ünel sibel kekilli güven kiraç zarah jane mckenzi
"https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_UX67_CR0,0,67,98_AL_.jpg",Mystic River,"Crime, Drama, Mystery",Clint Eastwood,crime drama mysteri live three men childhood friend shatter one famili tragedi clint eastwood sean penn tim robbin kevin bacon emmi rossum
"https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Harry Potter and the Prisoner of Azkaban,"Adventure, Family, Fantasy",Alfonso Cuarón,adventur famili fantasi harri potter ron hermion return hogwart school witchcraft wizardri third year studi delv mysteri surround escap prison pose danger threat young wizard alfonso cuarón daniel radcliff emma watson rupert grint richard griffith
"https://m.media-amazon.com/images/M/MV5BMWQ2MjQ0OTctMWE1OC00NjZjLTk3ZDAtNTk3NTZiYWMxYTlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Ying xiong,"Action, Adventure, History",Yimou Zhang,action adventur histori defens offic nameless summon king qin regard success termin three warrior yimou zhang jet li toni chiuwai leung maggi cheung ziyi zhang
"https://m.media-amazon.com/images/M/MV5BYmVmMGQ3NzEtM2FiNi00YThhLWFkZjYtM2Y0MjZjNGE4NzM0XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UY98_CR1,0,67,98_AL_.jpg",Hable con ella,"Drama, Mystery, Romance",Pedro Almodóvar,drama mysteri romanc two men share odd friendship care two women deep coma pedro almodóvar rosario flore javier cámara darío grandinetti leonor watl
"https://m.media-amazon.com/images/M/MV5BMGFkNjNmZWMtNDdiOS00ZWM3LWE1ZTMtZDU3MGQyMzIyNzZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",No Man's Land,"Comedy, Drama, War",Danis Tanovic,comedi drama war bosnia herzegovina time heaviest fight two war side two soldier oppos side conflict nino ciki becom trap man land whilst third soldier becom live boobi trap dani tanov branko djuric rene bitorajac filip sovagov georg siatidi
"https://m.media-amazon.com/images/M/MV5BMjYzYWM4YTItZjJiMC00OTM5LTg3NDgtOGQ2Njk2ZWNhN2QwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR0,0,67,98_AL_.jpg",Cowboy Bebop: Tengoku no tobira,"Animation, Action, Crime",Shin'ichirô Watanabe,anim action crime terrorist explos releas dead virus mass bountyhunt bebop crew catch coldblood culprit shinichirô watanab tensai okamura hiroyuki okiura yoshiyuki takei beau billingslea
"https://m.media-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bourne Identity,"Action, Mystery, Thriller",Doug Liman,action mysteri thriller man pick fish boat bulletriddl suffer amnesia race elud assassin attempt regain memori doug liman franka potent matt damon chris cooper clive owen
"https://m.media-amazon.com/images/M/MV5BMTYxMDdlYjItMDVkYy00MjYzLThhMTYtYjIzZjZiODk1ZWRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Nueve reinas,"Crime, Drama, Thriller",Fabián Bielinsky,crime drama thriller two con artist tri swindl stamp collector sell sheet counterfeit rare stamp nine queen fabián bielinski ricardo darín gastón paul graciela tenenbaum maría merced villagra
"https://m.media-amazon.com/images/M/MV5BMTQ5NTI2NTI4NF5BMl5BanBnXkFtZTcwNjk2NDA2OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Children of Men,"Adventure, Drama, Sci-Fi",Alfonso Cuarón,adventur drama scifi chaotic world women becom somehow infertil former activist agre help transport miracul pregnant woman sanctuari sea alfonso cuarón juliann moor clive owen chiwetel ejiofor michael cain
"https://m.media-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Almost Famous,"Adventure, Comedy, Drama",Cameron Crowe,adventur comedi drama highschool boy given chanc write stori roll stone magazin upandcom rock band accompani concert tour cameron crow billi crudup patrick fugit kate hudson franc mcdormand
"https://m.media-amazon.com/images/M/MV5BYjBhZmViNTItMGExMy00MGNmLTkwZDItMDVlMTQ4ODVkYTMwXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UY98_CR1,0,67,98_AL_.jpg",Mulholland Dr.,"Drama, Mystery, Thriller",David Lynch,drama mysteri thriller car wreck wind mulholland drive render woman amnesiac perki hollywoodhop search clue answer across los angel twist ventur beyond dream realiti david lynch naomi watt laura har justin theroux jeann bate
"https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Toy Story 2,"Animation, Adventure, Comedy",John Lasseter,anim adventur comedi woodi stolen toy collector buzz friend set rescu mission save woodi becom museum toy properti roundup gang jessi prospector bullsey john lasset ash brannon lee unkrich tom hank tim allen
"https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Boogie Nights,Drama,Paul Thomas Anderson,drama back sex safe pleasur busi busi boom idealist porn produc aspir elev craft art discov hot young talent paul thoma anderson mark wahlberg juliann moor burt reynold lui guzmán
"https://m.media-amazon.com/images/M/MV5BZDg0MWNmNjktMGEwZC00ZDlmLWI1MTUtMDBmNjQzMWM2NjBjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Mimi wo sumaseba,"Animation, Drama, Family",Yoshifumi Kondô,anim drama famili love stori girl love read book boy previous check librari book choos yoshifumi kondô yoko honna issey takahashi takashi tachibana shigeru muroi
"https://m.media-amazon.com/images/M/MV5BYTY4MTdjZDMtOTBiMC00MDEwLThhMjUtMjlhMjdlYTBmMzk3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Once Were Warriors,"Crime, Drama",Lee Tamahori,crime drama famili descend maori warrior bedevil violent father societ problem treat outcast lee tamahori rena owen temuera morrison mamaengaroa kerrbel julian arahanga
"https://m.media-amazon.com/images/M/MV5BMDViNjFjOWMtZGZhMi00NmIyLThmYzktODA4MzJhZDZhMDc5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg",True Romance,"Crime, Drama, Romance",Tony Scott,crime drama romanc detroit lone pop cultur geek marri call girl steal cocain pimp tri sell hollywood meanwhil owner cocain mob track attempt reclaim toni scott christian slater patricia arquett denni hopper val kilmer
"https://m.media-amazon.com/images/M/MV5BMjg5OGU4OGYtNTZmNy00MjQ1LWIzYzgtMTllMGY2NzlkNzYwXkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UY98_CR2,0,67,98_AL_.jpg",Trois couleurs: Bleu,"Drama, Music, Mystery",Krzysztof Kieslowski,drama music mysteri woman struggl find way live life death husband child krzysztof kieslowski juliett binoch zbigniew zamachowski juli delpi benoît régent
"https://m.media-amazon.com/images/M/MV5BOTMyZGI4N2YtMzdkNi00MDZmLTg4NmItMzg0ODY5NjdhZjYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg",Jûbê ninpûchô,"Animation, Action, Adventure",Yoshiaki Kawajiri,anim action adventur vagabond swordsman aid beauti ninja girl crafti spi confront demon clan killer ghost past leader bent overthrow tokugawa shogun yoshiaki kawajiri kôichi yamadera emi shinohara takeshi aono osamu saka
"https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Carlito's Way,"Crime, Drama, Thriller",Brian De Palma,crime drama thriller puerto rican former convict releas prison pledg stay away drug violenc despit pressur around lead better life outsid nyc brian de palma al pacino sean penn penelop ann miller john leguizamo
"https://m.media-amazon.com/images/M/MV5BNDUxN2I5NDUtZjdlMC00NjlmLTg0OTQtNjk0NjAxZjFmZTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Edward Scissorhands,"Drama, Fantasy, Romance",Tim Burton,drama fantasi romanc artifici man incomplet construct scissor hand lead solitari life one day suburban ladi meet introduc world tim burton johnni depp winona ryder diann wiest anthoni michael hall
"https://m.media-amazon.com/images/M/MV5BYjdkNzA4MzYtZThhOS00ZDgzLTlmMDItNmY1ZjI5YjkzZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",My Left Foot: The Story of Christy Brown,"Biography, Drama",Jim Sheridan,biographi drama christi brown born cerebr palsi learn paint write control limb left foot jim sheridan daniel daylewi brenda fricker alison whelan kirsten sheridan
"https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Crimes and Misdemeanors,"Comedy, Drama",Woody Allen,comedi drama ophthalmologist mistress threaten reveal affair wife marri documentari filmmak infatu anoth woman woodi allen martin landau woodi allen bill bernstein clair bloom
"https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Untouchables,"Crime, Drama, Thriller",Brian De Palma,crime drama thriller era prohibit unit state feder agent eliot ness set stop ruthless chicago gangster al capon rampant corrupt assembl small handpick team help brian de palma kevin costner sean conneri robert de niro charl martin smith
"https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Hannah and Her Sisters,"Comedy, Drama",Woody Allen,comedi drama two thanksgiv two year apart hannah husband fall love sister lee hypochondriac exhusband rekindl relationship sister holli woodi allen mia farrow diann wiest michael cain barbara hershey
"https://m.media-amazon.com/images/M/MV5BMzIwM2IwYTItYmM4Zi00OWMzLTkwNjAtYWRmYWNmY2RhMDk0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Brazil,"Drama, Sci-Fi",Terry Gilliam,drama scifi bureaucrat dystop societi becom enemi state pursu woman dream terri gilliam jonathan pryce kim greist robert de niro katherin helmond
"https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",This Is Spinal Tap,"Comedy, Music",Rob Reiner,comedi music spinal tap one england loudest band chronicl film director marti dibergi prove fate tour rob reiner rob reiner michael mckean christoph guest kimber stringer
"https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Christmas Story,"Comedy, Family",Bob Clark,comedi famili young boy name ralphi attempt convinc parent teacher santa red ryder bb gun realli perfect christma gift bob clark peter billingsley melinda dillon darren mcgavin scott schwartz
"https://m.media-amazon.com/images/M/MV5BYTdlMDExOGUtN2I3MS00MjY5LWE1NTAtYzc3MzIxN2M3OWY1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Blues Brothers,"Action, Adventure, Comedy",John Landis,action adventur comedi jake blue releas prison put togeth old band save cathol home brother elwood rais john landi john belushi dan aykroyd cab calloway john candi
"https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Manhattan,"Comedy, Drama, Romance",Woody Allen,comedi drama romanc life divorc televis writer date teenag girl complic fall love best friend mistress woodi allen woodi allen dian keaton mariel hemingway michael murphi
"https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",All That Jazz,"Drama, Music, Musical",Bob Fosse,drama music music directorchoreograph bob foss tell life stori detail sordid career joe gideon woman drugus dancer bob foss roy scheider jessica lang ann reink leland palmer
"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Dawn of the Dead,"Action, Adventure, Horror",George A. Romero,action adventur horror follow evergrow epidem zombi risen dead two philadelphia swat team member traffic report televis execut girlfriend seek refug seclud shop mall georg romero david emg ken fore scott h reinig gaylen ross
"https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",All the President's Men,"Biography, Drama, History",Alan J. Pakula,biographi drama histori washington post report bob woodward carl bernstein uncov detail waterg scandal lead presid richard nixon resign alan j pakula dustin hoffman robert redford jack warden martin balsam
"https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",La montaña sagrada,"Adventure, Drama, Fantasy",Alejandro Jodorowsky,adventur drama fantasi corrupt greedfuel world power alchemist lead messian charact seven materialist figur holi mountain hope achiev enlighten alejandro jodorowski alejandro jodorowski horacio salina zamira saunder juan ferrara
"https://m.media-amazon.com/images/M/MV5BZDI2OTg2NDQtMzc0MC00MjRiLWI1NzAtMjY2ZDMwMmUyNzBiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Amarcord,"Comedy, Drama, Family",Federico Fellini,comedi drama famili seri comed nostalg vignett set italian coastal town federico fellini magali noël bruno zanin pupella maggio armando brancia
"https://m.media-amazon.com/images/M/MV5BYzQ5NjJiYWQtYjAzMC00NGU0LWFlMDYtNGFiYjFlMWI1NWM0XkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_UY98_CR4,0,67,98_AL_.jpg",Le charme discret de la bourgeoisie,Comedy,Luis Buñuel,comedi surreal virtual plotless seri dream center around six middleclass peopl consist interrupt attempt meal togeth lui buñuel fernando rey delphin seyrig paul frankeur bull ogier
"https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Aguirre, der Zorn Gottes","Action, Adventure, Biography",Werner Herzog,action adventur biographi th centuri ruthless insan lope de aguirr lead spanish expedit search el dorado werner herzog klaus kinski ruy guerra helena rojo del negro
"https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Harold and Maude,"Comedy, Drama, Romance",Hal Ashby,comedi drama romanc young rich obsess death harold find chang forev meet live septuagenarian maud funer hal ashbi ruth gordon bud cort vivian pickl cyril cusack
"https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Patton,"Biography, Drama, War",Franklin J. Schaffner,biographi drama war world war ii phase career controversi american general georg patton franklin j schaffner georg c scott karl malden stephen young michael strong
"https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Wild Bunch,"Action, Adventure, Western",Sam Peckinpah,action adventur western age group outlaw look one last big score tradit american west disappear around sam peckinpah william holden ernest borgnin robert ryan edmond obrien
"https://m.media-amazon.com/images/M/MV5BMzRmN2E1ZDUtZDc2ZC00ZmI3LTkwOTctNzE2ZDIzMGJiMTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Night of the Living Dead,"Horror, Thriller",George A. Romero,horror thriller ragtag group pennsylvanian barricad old farmhous remain safe hord flesheat ghoul ravag east coast unit state georg romero duan jone judith odea karl hardman marilyn eastman
"https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lion in Winter,"Biography, Drama, History",Anthony Harvey,biographi drama histori ad king henri ii three son want inherit throne not commit choic wife various plot forc anthoni harvey peter otool katharin hepburn anthoni hopkin john castl
"https://m.media-amazon.com/images/M/MV5BZjZhZTZkNWItZGE1My00MTRkLWI2ZDktMWZkZTIxZWYxOTgzXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",In the Heat of the Night,"Crime, Drama, Mystery",Norman Jewison,crime drama mysteri black polic detect ask investig murder racial hostil southern town norman jewison sidney poitier rod steiger warren oat lee grant
